+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 24-05-2019_16-48-45

	inpoed array

444 909 0 0 
445 602 0 0 
445 601 0 0 
445 760 0 0 
445 910 0 0 
446 603 0 0 
446 602 0 0 
446 761 0 0 
446 911 0 0 
447 604 0 0 
447 603 0 0 
447 762 0 0 
447 912 0 0 
448 605 0 0 
448 604 0 0 
448 763 0 0 
448 913 0 0 
449 606 0 0 
449 605 0 0 
449 764 0 0 
449 914 0 0 
450 607 0 0 
450 606 0 0 
450 765 0 0 
450 915 0 0 
451 608 0 0 
451 607 0 0 
451 766 0 0 
451 916 0 0 
452 609 0 0 
452 608 0 0 
452 767 0 0 
452 917 0 0 
453 610 0 0 
453 609 0 0 
453 768 0 0 
453 918 0 0 
454 611 0 0 
454 610 0 0 
454 769 0 0 
454 919 0 0 
455 612 0 0 
455 611 0 0 
455 770 0 0 
455 920 0 0 
456 613 0 0 
456 612 0 0 
456 771 0 0 
456 921 0 0 
457 614 0 0 
457 613 0 0 
457 772 0 0 
457 922 0 0 
458 459 0 0 
458 616 0 0 
458 614 0 0 
458 773 0 0 
459 616 0 0 
460 616 0 0 
460 617 0 0 
460 796 0 0 
460 924 0 0 
461 617 0 0 
461 618 0 0 
461 774 0 0 
461 778 0 0 
462 615 0 0 
462 618 0 0 
462 776 0 0 
462 781 0 0 
463 615 0 0 
463 619 0 0 
463 777 0 0 
463 779 0 0 
464 620 0 0 
464 619 0 0 
464 800 0 0 
464 925 0 0 
465 621 0 0 
465 620 0 0 
465 780 0 0 
465 783 0 0 
466 622 0 0 
466 621 0 0 
466 720 0 0 
466 782 0 0 
467 623 0 0 
467 622 0 0 
467 775 0 0 
467 928 0 0 
468 624 0 0 
468 623 0 0 
468 784 0 0 
468 927 0 0 
469 625 0 0 
469 624 0 0 
469 785 0 0 
469 926 0 0 
470 626 0 0 
470 625 0 0 
470 786 0 0 
470 929 0 0 
471 627 0 0 
471 626 0 0 
471 787 0 0 
471 930 0 0 
472 628 0 0 
472 627 0 0 
472 788 0 0 
472 931 0 0 
473 629 0 0 
473 628 0 0 
473 789 0 0 
473 932 0 0 
474 630 0 0 
474 629 0 0 
474 790 0 0 
474 933 0 0 
475 631 0 0 
475 630 0 0 
475 791 0 0 
475 934 0 0 
476 632 0 0 
476 631 0 0 
476 792 0 0 
476 935 0 0 
477 633 0 0 
477 632 0 0 
477 793 0 0 
477 936 0 0 
478 633 0 0 
478 645 0 0 
479 644 0 0 
479 645 0 0 
480 794 0 0 
480 795 0 0 
481 635 0 0 
481 802 0 0 
482 636 0 0 
482 803 0 0 
483 637 0 0 
483 804 0 0 
484 638 0 0 
484 805 0 0 
485 639 0 0 
485 806 0 0 
486 640 0 0 
486 807 0 0 
487 641 0 0 
487 808 0 0 
488 642 0 0 
488 809 0 0 
489 643 0 0 
490 646 0 0 
490 643 0 0 
491 634 0 0 
491 810 0 0 
492 648 0 0 
492 801 0 0 
493 649 0 0 
493 797 0 0 
493 923 0 0 
494 650 0 0 
494 651 0 0 
495 652 0 0 
495 812 0 0 
496 653 0 0 
496 813 0 0 
497 654 0 0 
497 814 0 0 
498 655 0 0 
498 815 0 0 
499 656 0 0 
499 816 0 0 
500 657 0 0 
500 817 0 0 
501 658 0 0 
501 818 0 0 
502 659 0 0 
502 819 0 0 
503 660 0 0 
503 820 0 0 
504 661 0 0 
504 821 0 0 
505 662 0 0 
505 822 0 0 
506 663 0 0 
506 823 0 0 
507 664 0 0 
507 824 0 0 
508 665 0 0 
508 825 0 0 
509 666 0 0 
509 826 0 0 
510 667 0 0 
510 827 0 0 
511 668 0 0 
511 828 0 0 
512 669 0 0 
512 829 0 0 
513 670 0 0 
513 830 0 0 
514 671 0 0 
514 831 0 0 
515 672 0 0 
515 832 0 0 
516 673 0 0 
516 833 0 0 
517 674 0 0 
517 834 0 0 
518 675 0 0 
518 835 0 0 
519 676 0 0 
519 836 0 0 
520 677 0 0 
520 837 0 0 
521 678 0 0 
521 838 0 0 
522 679 0 0 
522 839 0 0 
523 680 0 0 
523 840 0 0 
524 681 0 0 
524 841 0 0 
525 682 0 0 
525 842 0 0 
526 683 0 0 
526 843 0 0 
527 684 0 0 
527 844 0 0 
528 685 0 0 
528 845 0 0 
529 686 0 0 
529 846 0 0 
530 687 0 0 
530 847 0 0 
531 688 0 0 
531 848 0 0 
532 689 0 0 
532 849 0 0 
533 690 0 0 
533 850 0 0 
534 691 0 0 
534 851 0 0 
535 692 0 0 
535 852 0 0 
536 693 0 0 
536 853 0 0 
537 694 0 0 
537 854 0 0 
538 695 0 0 
538 855 0 0 
539 696 0 0 
539 856 0 0 
540 697 0 0 
540 857 0 0 
541 699 0 0 
541 703 0 0 
542 697 0 0 
542 702 0 0 
543 647 0 0 
543 702 0 0 
544 701 0 0 
544 811 0 0 
545 700 0 0 
545 858 0 0 
546 698 0 0 
546 798 0 0 
547 705 0 0 
547 859 0 0 
548 706 0 0 
548 860 0 0 
549 707 0 0 
549 861 0 0 
550 708 0 0 
550 862 0 0 
551 709 0 0 
551 863 0 0 
552 710 0 0 
552 864 0 0 
553 711 0 0 
553 865 0 0 
554 712 0 0 
554 866 0 0 
555 713 0 0 
555 867 0 0 
556 715 0 0 
556 719 0 0 
557 713 0 0 
557 718 0 0 
558 704 0 0 
558 718 0 0 
559 717 0 0 
559 868 0 0 
560 716 0 0 
560 869 0 0 
561 714 0 0 
561 799 0 0 
562 721 0 0 
562 871 0 0 
563 722 0 0 
563 870 0 0 
564 723 0 0 
564 872 0 0 
565 724 0 0 
565 873 0 0 
566 725 0 0 
566 874 0 0 
567 726 0 0 
567 875 0 0 
568 727 0 0 
568 876 0 0 
569 728 0 0 
569 877 0 0 
570 729 0 0 
570 878 0 0 
571 730 0 0 
571 879 0 0 
572 731 0 0 
572 880 0 0 
573 732 0 0 
573 881 0 0 
574 733 0 0 
574 882 0 0 
575 734 0 0 
575 883 0 0 
576 735 0 0 
576 884 0 0 
577 736 0 0 
577 885 0 0 
578 737 0 0 
578 886 0 0 
579 738 0 0 
579 887 0 0 
580 739 0 0 
580 888 0 0 
581 740 0 0 
581 889 0 0 
582 741 0 0 
582 890 0 0 
583 742 0 0 
583 891 0 0 
584 743 0 0 
584 892 0 0 
585 744 0 0 
585 893 0 0 
586 745 0 0 
586 894 0 0 
587 746 0 0 
587 895 0 0 
588 747 0 0 
588 896 0 0 
589 748 0 0 
589 897 0 0 
590 749 0 0 
590 898 0 0 
591 750 0 0 
591 899 0 0 
592 751 0 0 
592 900 0 0 
593 752 0 0 
593 901 0 0 
594 753 0 0 
594 902 0 0 
595 754 0 0 
595 903 0 0 
596 755 0 0 
596 904 0 0 
597 756 0 0 
597 905 0 0 
598 757 0 0 
598 906 0 0 
599 758 0 0 
599 907 0 0 
600 759 0 0 
600 908 0 0 
601 760 0 0 
601 909 0 0 
602 761 0 0 
602 910 0 0 
603 762 0 0 
603 911 0 0 
604 763 0 0 
604 912 0 0 
605 764 0 0 
605 913 0 0 
606 765 0 0 
606 914 0 0 
607 766 0 0 
607 915 0 0 
608 767 0 0 
608 916 0 0 
609 768 0 0 
609 917 0 0 
610 769 0 0 
610 918 0 0 
611 770 0 0 
611 919 0 0 
612 771 0 0 
612 920 0 0 
613 772 0 0 
613 921 0 0 
614 773 0 0 
614 922 0 0 
615 776 0 0 
615 779 0 0 
616 773 0 0 
616 924 0 0 
617 778 0 0 
617 796 0 0 
618 774 0 0 
618 781 0 0 
619 777 0 0 
619 925 0 0 
620 783 0 0 
620 800 0 0 
621 720 0 0 
621 780 0 0 
622 775 0 0 
622 782 0 0 
623 784 0 0 
623 928 0 0 
624 785 0 0 
624 927 0 0 
625 786 0 0 
625 926 0 0 
626 787 0 0 
626 929 0 0 
627 788 0 0 
627 930 0 0 
628 789 0 0 
628 931 0 0 
629 790 0 0 
629 932 0 0 
630 791 0 0 
630 933 0 0 
631 792 0 0 
631 934 0 0 
632 793 0 0 
632 935 0 0 
633 645 0 0 
633 936 0 0 
634 646 0 0 
634 810 0 0 
634 952 0 0 
634 1086 0 0 
635 794 0 0 
635 802 0 0 
635 1104 0 0 
635 1106 0 0 
636 803 0 0 
636 802 0 0 
636 940 0 0 
636 959 0 0 
637 804 0 0 
637 803 0 0 
637 937 0 0 
637 1101 0 0 
638 805 0 0 
638 804 0 0 
638 969 0 0 
638 1124 0 0 
639 806 0 0 
639 805 0 0 
639 944 0 0 
639 1103 0 0 
640 807 0 0 
640 806 0 0 
640 1083 0 0 
640 1118 0 0 
641 808 0 0 
641 807 0 0 
641 946 0 0 
641 1010 0 0 
642 809 0 0 
642 808 0 0 
642 948 0 0 
642 1165 0 0 
643 646 0 0 
643 809 0 0 
643 1105 0 0 
644 645 0 0 
644 795 0 0 
644 1117 0 0 
644 1235 0 0 
645 936 0 0 
645 1117 0 0 
646 952 0 0 
646 1105 0 0 
647 702 0 0 
647 811 0 0 
647 954 0 0 
647 1008 0 0 
648 801 0 0 
648 810 0 0 
648 1006 0 0 
648 1007 0 0 
649 801 0 0 
649 923 0 0 
649 950 0 0 
649 1102 0 0 
649 1177 0 0 
650 651 0 0 
650 812 0 0 
650 938 0 0 
650 1116 0 0 
651 797 0 0 
651 1116 0 0 
651 1227 0 0 
652 812 0 0 
652 813 0 0 
652 955 0 0 
652 958 0 0 
653 814 0 0 
653 813 0 0 
653 960 0 0 
653 1127 0 0 
654 815 0 0 
654 814 0 0 
654 961 0 0 
654 1005 0 0 
655 815 0 0 
655 816 0 0 
655 962 0 0 
655 1128 0 0 
656 816 0 0 
656 817 0 0 
656 963 0 0 
656 1129 0 0 
657 817 0 0 
657 818 0 0 
657 964 0 0 
657 1126 0 0 
658 818 0 0 
658 819 0 0 
658 965 0 0 
658 1125 0 0 
659 819 0 0 
659 820 0 0 
659 966 0 0 
659 1130 0 0 
660 820 0 0 
660 821 0 0 
660 967 0 0 
660 1131 0 0 
661 821 0 0 
661 822 0 0 
661 941 0 0 
661 968 0 0 
662 822 0 0 
662 823 0 0 
662 970 0 0 
662 1121 0 0 
663 823 0 0 
663 824 0 0 
663 971 0 0 
663 1132 0 0 
664 824 0 0 
664 825 0 0 
664 972 0 0 
664 1133 0 0 
665 825 0 0 
665 826 0 0 
665 973 0 0 
665 1134 0 0 
666 826 0 0 
666 827 0 0 
666 974 0 0 
666 1135 0 0 
667 827 0 0 
667 828 0 0 
667 975 0 0 
667 1136 0 0 
668 828 0 0 
668 829 0 0 
668 976 0 0 
668 1137 0 0 
669 829 0 0 
669 830 0 0 
669 977 0 0 
669 1138 0 0 
670 830 0 0 
670 831 0 0 
670 978 0 0 
670 1139 0 0 
671 831 0 0 
671 832 0 0 
671 979 0 0 
671 1140 0 0 
672 832 0 0 
672 833 0 0 
672 980 0 0 
672 1141 0 0 
673 833 0 0 
673 834 0 0 
673 981 0 0 
673 1142 0 0 
674 834 0 0 
674 835 0 0 
674 982 0 0 
674 1143 0 0 
675 835 0 0 
675 836 0 0 
675 983 0 0 
675 1144 0 0 
676 836 0 0 
676 837 0 0 
676 984 0 0 
676 1145 0 0 
677 837 0 0 
677 838 0 0 
677 985 0 0 
677 1146 0 0 
678 838 0 0 
678 839 0 0 
678 986 0 0 
678 1147 0 0 
679 839 0 0 
679 840 0 0 
679 987 0 0 
679 1148 0 0 
680 840 0 0 
680 841 0 0 
680 988 0 0 
680 1149 0 0 
681 841 0 0 
681 842 0 0 
681 989 0 0 
681 1150 0 0 
682 842 0 0 
682 843 0 0 
682 990 0 0 
682 1151 0 0 
683 843 0 0 
683 844 0 0 
683 991 0 0 
683 1152 0 0 
684 844 0 0 
684 845 0 0 
684 992 0 0 
684 1153 0 0 
685 845 0 0 
685 846 0 0 
685 993 0 0 
685 1154 0 0 
686 846 0 0 
686 847 0 0 
686 994 0 0 
686 1155 0 0 
687 847 0 0 
687 848 0 0 
687 995 0 0 
687 1156 0 0 
688 848 0 0 
688 849 0 0 
688 996 0 0 
688 1157 0 0 
689 849 0 0 
689 850 0 0 
689 997 0 0 
689 1158 0 0 
690 850 0 0 
690 851 0 0 
690 998 0 0 
690 1159 0 0 
691 851 0 0 
691 852 0 0 
691 999 0 0 
691 1160 0 0 
692 852 0 0 
692 853 0 0 
692 1000 0 0 
692 1161 0 0 
693 853 0 0 
693 854 0 0 
693 1001 0 0 
693 1162 0 0 
694 854 0 0 
694 855 0 0 
694 1002 0 0 
694 1163 0 0 
695 855 0 0 
695 856 0 0 
695 1003 0 0 
695 1164 0 0 
696 856 0 0 
696 857 0 0 
696 951 0 0 
696 1004 0 0 
697 857 0 0 
697 702 0 0 
697 1119 0 0 
698 798 0 0 
698 859 0 0 
698 1022 0 0 
698 1107 0 0 
699 701 0 0 
699 703 0 0 
699 1109 0 0 
699 1114 0 0 
700 703 0 0 
700 858 0 0 
700 1009 0 0 
700 1167 0 0 
701 811 0 0 
701 947 0 0 
701 1114 0 0 
702 1008 0 0 
702 1119 0 0 
703 1009 0 0 
703 1109 0 0 
704 718 0 0 
704 868 0 0 
704 1013 0 0 
704 1024 0 0 
705 860 0 0 
705 859 0 0 
705 956 0 0 
705 1168 0 0 
706 861 0 0 
706 860 0 0 
706 1015 0 0 
706 1016 0 0 
707 862 0 0 
707 861 0 0 
707 957 0 0 
707 1170 0 0 
708 862 0 0 
708 863 0 0 
708 1017 0 0 
708 1169 0 0 
709 863 0 0 
709 864 0 0 
709 1018 0 0 
709 1171 0 0 
710 864 0 0 
710 865 0 0 
710 1019 0 0 
710 1172 0 0 
711 865 0 0 
711 866 0 0 
711 1020 0 0 
711 1173 0 0 
712 866 0 0 
712 867 0 0 
712 1021 0 0 
712 1175 0 0 
713 867 0 0 
713 718 0 0 
713 1120 0 0 
714 799 0 0 
714 871 0 0 
714 939 0 0 
714 1111 0 0 
715 717 0 0 
715 719 0 0 
715 1122 0 0 
715 1240 0 0 
716 719 0 0 
716 869 0 0 
716 1036 0 0 
716 1176 0 0 
717 868 0 0 
717 943 0 0 
717 1122 0 0 
718 1024 0 0 
718 1120 0 0 
719 1176 0 0 
719 1240 0 0 
720 780 0 0 
720 782 0 0 
720 1087 0 0 
720 1174 0 0 
721 870 0 0 
721 871 0 0 
721 1025 0 0 
721 1030 0 0 
722 870 0 0 
722 872 0 0 
722 1029 0 0 
722 1179 0 0 
723 873 0 0 
723 872 0 0 
723 1027 0 0 
723 1031 0 0 
724 874 0 0 
724 873 0 0 
724 1012 0 0 
724 1180 0 0 
725 875 0 0 
725 874 0 0 
725 1033 0 0 
725 1181 0 0 
726 876 0 0 
726 875 0 0 
726 1034 0 0 
726 1035 0 0 
727 877 0 0 
727 876 0 0 
727 1011 0 0 
727 1166 0 0 
728 877 0 0 
728 878 0 0 
728 1037 0 0 
728 1182 0 0 
729 878 0 0 
729 879 0 0 
729 1038 0 0 
729 1183 0 0 
730 879 0 0 
730 880 0 0 
730 1039 0 0 
730 1184 0 0 
731 880 0 0 
731 881 0 0 
731 1040 0 0 
731 1185 0 0 
732 881 0 0 
732 882 0 0 
732 1041 0 0 
732 1186 0 0 
733 882 0 0 
733 883 0 0 
733 1042 0 0 
733 1187 0 0 
734 883 0 0 
734 884 0 0 
734 1043 0 0 
734 1188 0 0 
735 884 0 0 
735 885 0 0 
735 1044 0 0 
735 1189 0 0 
736 885 0 0 
736 886 0 0 
736 1045 0 0 
736 1190 0 0 
737 886 0 0 
737 887 0 0 
737 1046 0 0 
737 1191 0 0 
738 887 0 0 
738 888 0 0 
738 1047 0 0 
738 1192 0 0 
739 888 0 0 
739 889 0 0 
739 1048 0 0 
739 1193 0 0 
740 889 0 0 
740 890 0 0 
740 1049 0 0 
740 1194 0 0 
741 890 0 0 
741 891 0 0 
741 1050 0 0 
741 1195 0 0 
742 891 0 0 
742 892 0 0 
742 1051 0 0 
742 1196 0 0 
743 892 0 0 
743 893 0 0 
743 1052 0 0 
743 1197 0 0 
744 893 0 0 
744 894 0 0 
744 1053 0 0 
744 1198 0 0 
745 894 0 0 
745 895 0 0 
745 1054 0 0 
745 1199 0 0 
746 895 0 0 
746 896 0 0 
746 1055 0 0 
746 1200 0 0 
747 896 0 0 
747 897 0 0 
747 1056 0 0 
747 1201 0 0 
748 897 0 0 
748 898 0 0 
748 1057 0 0 
748 1202 0 0 
749 898 0 0 
749 899 0 0 
749 1058 0 0 
749 1203 0 0 
750 899 0 0 
750 900 0 0 
750 1059 0 0 
750 1204 0 0 
751 900 0 0 
751 901 0 0 
751 1060 0 0 
751 1205 0 0 
752 901 0 0 
752 902 0 0 
752 1061 0 0 
752 1206 0 0 
753 902 0 0 
753 903 0 0 
753 1062 0 0 
753 1207 0 0 
754 903 0 0 
754 904 0 0 
754 1063 0 0 
754 1208 0 0 
755 904 0 0 
755 905 0 0 
755 1064 0 0 
755 1209 0 0 
756 905 0 0 
756 906 0 0 
756 1065 0 0 
756 1210 0 0 
757 906 0 0 
757 907 0 0 
757 1066 0 0 
757 1211 0 0 
758 907 0 0 
758 908 0 0 
758 1067 0 0 
758 1212 0 0 
759 908 0 0 
759 909 0 0 
759 1068 0 0 
759 1213 0 0 
760 909 0 0 
760 910 0 0 
760 1069 0 0 
760 1214 0 0 
761 910 0 0 
761 911 0 0 
761 1070 0 0 
761 1215 0 0 
762 911 0 0 
762 912 0 0 
762 1071 0 0 
762 1216 0 0 
763 912 0 0 
763 913 0 0 
763 1072 0 0 
763 1217 0 0 
764 913 0 0 
764 914 0 0 
764 1073 0 0 
764 1218 0 0 
765 914 0 0 
765 915 0 0 
765 1074 0 0 
765 1219 0 0 
766 915 0 0 
766 916 0 0 
766 1075 0 0 
766 1220 0 0 
767 916 0 0 
767 917 0 0 
767 1076 0 0 
767 1221 0 0 
768 917 0 0 
768 918 0 0 
768 1077 0 0 
768 1222 0 0 
769 918 0 0 
769 919 0 0 
769 1078 0 0 
769 1223 0 0 
770 919 0 0 
770 920 0 0 
770 1079 0 0 
770 1224 0 0 
771 920 0 0 
771 921 0 0 
771 1080 0 0 
771 1225 0 0 
772 921 0 0 
772 922 0 0 
772 1081 0 0 
772 1082 0 0 
773 924 0 0 
773 922 0 0 
773 942 0 0 
774 778 0 0 
774 781 0 0 
774 1023 0 0 
774 1108 0 0 
775 782 0 0 
775 928 0 0 
775 1090 0 0 
775 1228 0 0 
776 781 0 0 
776 779 0 0 
776 949 0 0 
776 1089 0 0 
777 779 0 0 
777 925 0 0 
777 1088 0 0 
777 1178 0 0 
778 796 0 0 
778 953 0 0 
778 1108 0 0 
779 949 0 0 
779 1178 0 0 
780 783 0 0 
780 1087 0 0 
780 1113 0 0 
781 1023 0 0 
781 1089 0 0 
782 1174 0 0 
782 1228 0 0 
783 800 0 0 
783 1112 0 0 
783 1113 0 0 
784 927 0 0 
784 928 0 0 
784 1092 0 0 
784 1096 0 0 
785 926 0 0 
785 927 0 0 
785 1091 0 0 
785 1115 0 0 
786 926 0 0 
786 929 0 0 
786 1093 0 0 
786 1110 0 0 
787 930 0 0 
787 929 0 0 
787 1094 0 0 
787 1229 0 0 
788 931 0 0 
788 930 0 0 
788 1095 0 0 
788 1230 0 0 
789 932 0 0 
789 931 0 0 
789 1085 0 0 
789 1226 0 0 
790 933 0 0 
790 932 0 0 
790 1097 0 0 
790 1098 0 0 
791 934 0 0 
791 933 0 0 
791 1026 0 0 
791 1232 0 0 
792 935 0 0 
792 934 0 0 
792 1099 0 0 
792 1100 0 0 
793 936 0 0 
793 935 0 0 
793 945 0 0 
793 1028 0 0 
794 795 0 0 
794 1106 0 0 
794 1233 0 0 
795 1233 0 0 
795 1235 0 0 
796 924 0 0 
796 953 0 0 
796 1234 0 0 
797 923 0 0 
797 1084 0 0 
797 1227 0 0 
798 858 0 0 
798 1014 0 0 
798 1107 0 0 
799 869 0 0 
799 1032 0 0 
799 1111 0 0 
800 925 0 0 
800 1112 0 0 
800 1231 0 0 
801 950 0 0 
801 1007 0 0 
802 959 0 0 
802 1104 0 0 
803 937 0 0 
803 940 0 0 
804 969 0 0 
804 1101 0 0 
805 1103 0 0 
805 1124 0 0 
806 944 0 0 
806 1118 0 0 
807 946 0 0 
807 1083 0 0 
808 948 0 0 
808 1010 0 0 
809 1105 0 0 
809 1165 0 0 
810 1006 0 0 
810 1086 0 0 
811 947 0 0 
811 954 0 0 
812 938 0 0 
812 958 0 0 
813 955 0 0 
813 1127 0 0 
814 960 0 0 
814 1005 0 0 
815 961 0 0 
815 1128 0 0 
816 962 0 0 
816 1129 0 0 
817 963 0 0 
817 1126 0 0 
818 964 0 0 
818 1125 0 0 
819 965 0 0 
819 1130 0 0 
820 966 0 0 
820 1131 0 0 
821 967 0 0 
821 968 0 0 
822 941 0 0 
822 1121 0 0 
823 970 0 0 
823 1132 0 0 
824 971 0 0 
824 1133 0 0 
825 972 0 0 
825 1134 0 0 
826 973 0 0 
826 1135 0 0 
827 974 0 0 
827 1136 0 0 
828 975 0 0 
828 1137 0 0 
829 976 0 0 
829 1138 0 0 
830 977 0 0 
830 1139 0 0 
831 978 0 0 
831 1140 0 0 
832 979 0 0 
832 1141 0 0 
833 980 0 0 
833 1142 0 0 
834 981 0 0 
834 1143 0 0 
835 982 0 0 
835 1144 0 0 
836 983 0 0 
836 1145 0 0 
837 984 0 0 
837 1146 0 0 
838 985 0 0 
838 1147 0 0 
839 986 0 0 
839 1148 0 0 
840 987 0 0 
840 1149 0 0 
841 988 0 0 
841 1150 0 0 
842 989 0 0 
842 1151 0 0 
843 990 0 0 
843 1152 0 0 
844 991 0 0 
844 1153 0 0 
845 992 0 0 
845 1154 0 0 
846 993 0 0 
846 1155 0 0 
847 994 0 0 
847 1156 0 0 
848 995 0 0 
848 1157 0 0 
849 996 0 0 
849 1158 0 0 
850 997 0 0 
850 1159 0 0 
851 998 0 0 
851 1160 0 0 
852 999 0 0 
852 1161 0 0 
853 1000 0 0 
853 1162 0 0 
854 1001 0 0 
854 1163 0 0 
855 1002 0 0 
855 1164 0 0 
856 1003 0 0 
856 1004 0 0 
857 951 0 0 
857 1119 0 0 
858 1014 0 0 
858 1167 0 0 
859 956 0 0 
859 1022 0 0 
860 1015 0 0 
860 1168 0 0 
861 957 0 0 
861 1016 0 0 
862 1017 0 0 
862 1170 0 0 
863 1018 0 0 
863 1169 0 0 
864 1019 0 0 
864 1171 0 0 
865 1020 0 0 
865 1172 0 0 
866 1021 0 0 
866 1173 0 0 
867 1120 0 0 
867 1175 0 0 
868 943 0 0 
868 1013 0 0 
869 1032 0 0 
869 1036 0 0 
870 1025 0 0 
870 1179 0 0 
871 939 0 0 
871 1030 0 0 
872 1027 0 0 
872 1029 0 0 
873 1012 0 0 
873 1031 0 0 
874 1033 0 0 
874 1180 0 0 
875 1034 0 0 
875 1181 0 0 
876 1011 0 0 
876 1035 0 0 
877 1037 0 0 
877 1166 0 0 
878 1038 0 0 
878 1182 0 0 
879 1039 0 0 
879 1183 0 0 
880 1040 0 0 
880 1184 0 0 
881 1041 0 0 
881 1185 0 0 
882 1042 0 0 
882 1186 0 0 
883 1043 0 0 
883 1187 0 0 
884 1044 0 0 
884 1188 0 0 
885 1045 0 0 
885 1189 0 0 
886 1046 0 0 
886 1190 0 0 
887 1047 0 0 
887 1191 0 0 
888 1048 0 0 
888 1192 0 0 
889 1049 0 0 
889 1193 0 0 
890 1050 0 0 
890 1194 0 0 
891 1051 0 0 
891 1195 0 0 
892 1052 0 0 
892 1196 0 0 
893 1053 0 0 
893 1197 0 0 
894 1054 0 0 
894 1198 0 0 
895 1055 0 0 
895 1199 0 0 
896 1056 0 0 
896 1200 0 0 
897 1057 0 0 
897 1201 0 0 
898 1058 0 0 
898 1202 0 0 
899 1059 0 0 
899 1203 0 0 
900 1060 0 0 
900 1204 0 0 
901 1061 0 0 
901 1205 0 0 
902 1062 0 0 
902 1206 0 0 
903 1063 0 0 
903 1207 0 0 
904 1064 0 0 
904 1208 0 0 
905 1065 0 0 
905 1209 0 0 
906 1066 0 0 
906 1210 0 0 
907 1067 0 0 
907 1211 0 0 
908 1068 0 0 
908 1212 0 0 
909 1069 0 0 
909 1213 0 0 
910 1070 0 0 
910 1214 0 0 
911 1071 0 0 
911 1215 0 0 
912 1072 0 0 
912 1216 0 0 
913 1073 0 0 
913 1217 0 0 
914 1074 0 0 
914 1218 0 0 
915 1075 0 0 
915 1219 0 0 
916 1076 0 0 
916 1220 0 0 
917 1077 0 0 
917 1221 0 0 
918 1078 0 0 
918 1222 0 0 
919 1079 0 0 
919 1223 0 0 
920 1080 0 0 
920 1224 0 0 
921 1081 0 0 
921 1225 0 0 
922 942 0 0 
922 1082 0 0 
923 1084 0 0 
923 1102 0 0 
923 1123 0 0 
924 942 0 0 
924 1234 0 0 
925 1088 0 0 
925 1231 0 0 
926 1110 0 0 
926 1115 0 0 
927 1091 0 0 
927 1092 0 0 
928 1090 0 0 
928 1096 0 0 
929 1093 0 0 
929 1229 0 0 
930 1094 0 0 
930 1230 0 0 
931 1085 0 0 
931 1095 0 0 
932 1097 0 0 
932 1226 0 0 
933 1026 0 0 
933 1098 0 0 
934 1099 0 0 
934 1232 0 0 
935 1028 0 0 
935 1100 0 0 
936 945 0 0 
936 1117 0 0 
937 940 0 0 
937 1101 0 0 
937 1392 0 0 
937 1468 0 0 
938 1116 0 0 
938 958 0 0 
938 1262 0 0 
938 1421 0 0 
939 1111 0 0 
939 1030 0 0 
939 1389 0 0 
939 1523 0 0 
940 959 0 0 
940 1255 0 0 
940 1468 0 0 
941 968 0 0 
941 1121 0 0 
941 1326 0 0 
941 1433 0 0 
942 1082 0 0 
942 1234 0 0 
943 1013 0 0 
943 1122 0 0 
943 1327 0 0 
943 1428 0 0 
944 1103 0 0 
944 1118 0 0 
944 1329 0 0 
944 1409 0 0 
945 1028 0 0 
945 1117 0 0 
945 1238 0 0 
945 1422 0 0 
946 1083 0 0 
946 1010 0 0 
946 1387 0 0 
946 1414 0 0 
947 954 0 0 
947 1114 0 0 
947 1256 0 0 
947 1324 0 0 
948 1010 0 0 
948 1165 0 0 
948 1310 0 0 
948 1473 0 0 
949 1089 0 0 
949 1178 0 0 
949 1395 0 0 
949 1413 0 0 
950 1007 0 0 
950 1177 0 0 
950 1437 0 0 
950 1462 0 0 
951 1004 0 0 
951 1119 0 0 
951 1267 0 0 
951 1430 0 0 
952 1086 0 0 
952 1105 0 0 
952 1347 0 0 
952 1481 0 0 
953 1108 0 0 
953 1234 0 0 
953 1470 0 0 
953 1472 0 0 
953 1082 0 0 
954 1008 0 0 
954 1267 0 0 
954 1324 0 0 
954 1463 0 0 
955 958 0 0 
955 1127 0 0 
955 1335 0 0 
955 1441 0 0 
956 1022 0 0 
956 1168 0 0 
956 1323 0 0 
956 1424 0 0 
957 1016 0 0 
957 1170 0 0 
957 1317 0 0 
957 1426 0 0 
958 1262 0 0 
958 1441 0 0 
959 1104 0 0 
959 1255 0 0 
959 1404 0 0 
960 1005 0 0 
960 1127 0 0 
960 1260 0 0 
960 1439 0 0 
961 1005 0 0 
961 1128 0 0 
961 1309 0 0 
961 1311 0 0 
962 1129 0 0 
962 1128 0 0 
962 1239 0 0 
962 1431 0 0 
963 1126 0 0 
963 1129 0 0 
963 1273 0 0 
963 1393 0 0 
964 1125 0 0 
964 1126 0 0 
964 1261 0 0 
964 1390 0 0 
965 1125 0 0 
965 1130 0 0 
965 1254 0 0 
965 1275 0 0 
966 1130 0 0 
966 1131 0 0 
966 1263 0 0 
966 1264 0 0 
967 968 0 0 
967 1131 0 0 
